Reporting Account Name,Cusip,Security Description1,Security Description2,Coupon Rate,Maturity Date,Shares,Base Cost,Base Market Value,Base Unrealized Gain/Loss,Fair Value Hierarchy Level,Fair Value Hierarchy Override,Accrued Interest Income,Total Interest Receivable Market,Holdings As Of Date,Price Date,Acctg Status Update (CDT),Reporting Accounting Status,Holdings Price Base,Holdings Price Local,Price Source,Price Source Description,Price Type Description,5500 Category Description,Asset Category Description,Asset Type Description,Security Type Description,Issue Type Description,Asset Types,Security Type,Issuer Name,S&P Issue Quality Rating,S&P Base LT Rating,S&P Base ST Rating,S&P Ultimate LT Rating,S&P Ultimate ST Rating,S&P Parent LT Rating,S&P Parent ST Rating,S&P Quality Rating - Non GRS,Moody's Issue Quality Rating,Moody's Base LT Rating,Moody's Base ST Rating,Moody's Ultimate LT Rating,Moody's Ultimate ST Rating,Moody's Parent LT Rating,Moody's Parent ST Rating,Moody Quality Rating - Non GRS,Worst Rating,Average Issue Quality Rating,Payment Frequency,Payment Frequency Desc,Income Rate Type Desc,Ticker,Frequency Requirement,Frequency Requirement Desc,Position Type,Security Class Type,Fitch Issue Quality Rating,Fitch Base LT Rating,Fitch Ultimate LT Rating,Fitch Parent LT Rating,Parent Issuer Name,Income Rate Type,Asset Mix Description,BNYM Classification - Segment,Mellon Security ID,ISIN,Sedol,Base Currency Description,Bloomberg Market Sector,Issuer Base Currency
MILLENNIUM TTF FI,58013MFS8,MCDONALD'S CORP,4.600% 09/09/2032 DD 09/09/22,0.05,9/9/32,"2,000,000.00","1,991,120.00","1,935,900.00","-55,220.00",2.00,NO,"28,622.22","28,622.22",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,96.80,96.80,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,RETAIL,BOND,CORP-GOVT,B,B,McDonald's Corp,BBB+,BBB+,A-2,BBB+,A-2,BBB+,A-2,BBB+,Baa1,Baa1,P-2,Baa1,P-2,Baa1,P-2,AAA,Baa1,BAA1,1,SEMI-ANNUAL,FIXED RATE,MCD,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,McDonald's Corp,F,USD FIXED INCOME,FIXED INCOME,58013MFS8,US58013MFS89,BMDQF70,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,68389XAU9,ORACLE CORP,3.400% 07/08/2024 DD 07/08/14,0.03,7/8/24,"10,000,000.00","9,989,700.00","9,995,500.00","5,800.00",2.00,NO,"163,388.89","163,388.89",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,99.96,99.96,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Oracle Corp,BBB,BBB,A-2,BBB,A-2,BBB,A-2,BBB,Baa2,Baa2,P-2,Baa2,P-2,Baa2,P-2,A1,Baa2,BAA2,1,SEMI-ANNUAL,FIXED RATE,,D,DAILY,,INDUSTRIAL,BBB,BBB,BBB,BBB,Oracle Corp,F,USD FIXED INCOME,FIXED INCOME,68389XAU9,US68389XAU90,BP4W545,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,91282CFM8,U S TREASURY NOTE,4.125% 09/30/2027 DD 09/30/22,0.04,9/30/27,"10,000,000.00","9,996,484.38","9,889,800.00","-106,684.38",1.00,NO,"103,688.52","103,688.52",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,98.90,98.90,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CFM8,US91282CFM82,BN6ML41,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,037833EC0,APPLE INC,1.200% 02/08/2028 DD 02/08/21,0.01,2/8/28,"10,000,000.00","9,975,900.00","8,847,200.00","-1,128,700.00",2.00,NO,"47,666.67","47,666.67",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,88.47,88.47,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Apple Inc,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,AAPL,D,DAILY,,INDUSTRIAL,-,,,,Apple Inc,F,USD FIXED INCOME,FIXED INCOME,037833EC0,US037833EC07,BKPKLV2,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,023135BZ8,AMAZON.COM INC,2.100% 05/12/2031 DD 05/12/21,0.02,5/12/31,"5,000,000.00","4,999,100.00","4,219,850.00","-779,250.00",2.00,NO,"14,291.67","14,291.67",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,84.40,84.40,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,COMMUNICATIONS,BOND,CORP-GOVT,B,B,Amazon.com Inc,AA,AA,A-1+,AA,A-1+,AA,A-1+,AA,A1,A1,P-1,A1,P-1,A1,P-1,AAA,A1,AA3,1,SEMI-ANNUAL,FIXED RATE,AMZN,D,DAILY,,INDUSTRIAL,AA-,AA-,AA-,AA-,Amazon.com Inc,F,USD FIXED INCOME,FIXED INCOME,023135BZ8,US023135BZ81,BN0WLF8,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,037833EB2,APPLE INC,0.700% 02/08/2026 DD 02/08/21,0.01,2/8/26,"6,000,000.00","5,986,500.00","5,602,980.00","-383,520.00",2.00,NO,"16,683.33","16,683.33",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,93.38,93.38,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Apple Inc,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,P-1,Aaa,P-1,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,AAPL,D,DAILY,,INDUSTRIAL,-,,,,Apple Inc,F,USD FIXED INCOME,FIXED INCOME,037833EB2,US037833EB24,BNNRCS0,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,3130AY7M2,FEDERAL HOME LN BK CONS BD,5.000% 12/18/2026 DD 12/20/23,0.05,12/18/26,"10,000,000.00","10,000,000.00","9,977,800.00","-22,200.00",2.00,NO,"18,055.56","18,055.56",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,99.78,99.78,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3130AY7M2,US3130AY7M21,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3130B0TY5,FEDERAL HOME LN BK CONS BD,4.750% 04/09/2027 DD 04/11/24,0.05,4/9/27,"8,000,000.00","7,978,880.00","8,023,840.00","44,960.00",2.00,NO,"84,444.44","84,444.44",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,100.30,100.30,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,NR,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3130B0TY5,US3130B0TY53,BS2JTV4,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMLR1,FEDERAL FARM CR BK CONS BD,0.500% 12/23/2025 DD 12/23/20,0.01,12/23/25,"9,000,000.00","8,997,300.00","8,423,640.00","-573,660.00",2.00,NO,"1,000.00","1,000.00",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,93.60,93.60,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMLR1,US3133EMLR16,BMY07M0,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMTQ5,FEDERAL FARM CR BK CONS BD,0.700% 03/17/2025 DD 03/17/21,0.01,3/17/25,"20,000,000.00","19,973,500.00","19,339,200.00","-634,300.00",2.00,NO,"40,444.44","40,444.44",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,96.70,96.70,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMTQ5,US3133EMTQ50,BNNHSG0,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EMWH1,FEDERAL FARM CR BK CONS BD,0.710% 04/21/2025 DD 04/21/21,0.01,4/21/25,"20,000,000.00","19,990,000.00","19,255,400.00","-734,600.00",2.00,NO,"27,611.11","27,611.11",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,96.28,96.28,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMWH1,US3133EMWH15,BNBW823,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENHA1,FEDERAL FARM CR BK CONS BD,1.500% 12/14/2026 DD 12/14/21,0.02,12/14/26,"10,000,000.00","10,000,000.00","9,233,800.00","-766,200.00",2.00,NO,"7,083.33","7,083.33",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,92.34,92.34,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,NR,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENHA1,US3133ENHA10,BL6HV86,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133ENW97,FEDERAL FARM CR BK CONS BD,5.030% 11/01/2024 DD 11/01/22,0.05,11/1/24,"10,000,000.00","10,000,000.00","9,976,300.00","-23,700.00",2.00,NO,"83,833.33","83,833.33",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,99.76,99.76,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133ENW97,US3133ENW976,BNLXDZ4,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EPWK7,FEDERAL FARM CR BK CONS BD,4.500% 09/22/2028 DD 09/22/23,0.05,9/22/28,"25,000,000.00","24,952,500.00","25,051,750.00","99,250.00",2.00,NO,"309,375.00","309,375.00",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,100.21,100.21,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EPWK7,US3133EPWK74,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3134H1RG0,FEDERAL HOME LN MTG CORP,5.625% 02/07/2028 DD 02/07/24,0.06,2/7/28,"10,000,000.00","9,992,500.00","9,986,900.00","-5,600.00",2.00,NO,"225,000.00","225,000.00",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,99.87,99.87,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,NR,,AA+,A-1+,,,AA+,Aaa,Aaa,P-1,Aaa,,,,NR,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLMC,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,,United States Department of the Treasury,F,USD FIXED INCOME,FIXED INCOME,3134H1RG0,US3134H1RG06,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,46513JEB3,ISRAEL ST,2.280% 02/01/2025 DD 02/01/20,0.02,2/1/25,"2,500,000.00","2,500,000.00","2,460,925.00","-39,075.00",2.00,NO,"9,526.03","9,526.03",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,98.44,98.44,T,IDSI,CLOSE,OTHER INVESTMENTS,FIXED INCOME SECURITIES,NON-US GOVERNMENT BONDS,BOND,CORP-GOVT,B,B,ISRAEL ST,-,,,,,,,,-,,,,,,,,-,-,1,SEMI-ANNUAL,FIXED RATE,,D,DAILY,,FEDERAL AGENCIES,-,,,,ISRAEL ST,F,NON-USD FIXED INCOME,FIXED INCOME,46513JEB3,US46513JEB35,,U.S. DOLLAR,,USD
MILLENNIUM TTF FI,742718FL8,PROCTER & GAMBLE CO/THE,0.550% 10/29/2025 DD 10/29/20,0.01,10/29/25,"3,500,000.00","3,494,330.00","3,301,865.00","-192,465.00",2.00,NO,"3,315.28","3,315.28",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,94.34,94.34,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HOUSEHOLD PRODUCTS,BOND,CORP-GOVT,B,B,Procter & Gamble Co/The,AA-,AA-,A-1+,AA-,A-1+,AA-,A-1+,AA-,Aa3,Aa3,P-1,Aa3,P-1,Aa3,P-1,,Aa3,AA3,1,SEMI-ANNUAL,FIXED RATE,PG,D,DAILY,,INDUSTRIAL,-,,,,Procter & Gamble Co/The,F,USD FIXED INCOME,FIXED INCOME,742718FL8,US742718FL83,BN6LZX5,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,854502AQ4,STANLEY BLACK & DECKER INC,3.000% 05/15/2032 DD 02/24/22,0.03,5/15/32,"2,500,000.00","2,495,250.00","2,127,300.00","-367,950.00",2.00,NO,"9,583.33","9,583.33",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,85.09,85.09,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,INDUSTRIAL,BOND,CORP-GOVT,B,B,Stanley Black & Decker Inc,A-,A-,A-2,A-,A-2,A-,A-2,A-,Baa3,Baa3,P-3,Baa3,P-3,Baa3,P-3,CAA1,Baa3,BAA1,1,SEMI-ANNUAL,FIXED RATE,SWK,D,DAILY,,INDUSTRIAL,BBB+,BBB+,BBB+,BBB+,Stanley Black & Decker Inc,F,USD FIXED INCOME,FIXED INCOME,854502AQ4,US854502AQ45,BPLD6V5,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,91282CFB2,U S TREASURY NOTE,2.750% 07/31/2027 DD 07/31/22,0.03,7/31/27,"10,000,000.00","9,853,906.25","9,496,500.00","-357,406.25",1.00,NO,"114,835.16","114,835.16",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,94.97,94.97,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CFB2,US91282CFB28,BQ7Y9P4,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,91282CKK6,U S TREASURY NOTE,4.875% 04/30/2026 DD 04/30/24,0.05,4/30/26,"10,000,000.00","9,981,640.63","10,014,800.00","33,159.37",1.00,NO,"82,133.15","82,133.15",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,100.15,100.15,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US GOVERNMENTS,BOND,CORP-GOVT,B,B,United States of America,AA+,AA+,A-1+,AA+,A-1+,AA+,A-1+,,Aaa,Aaa,,Aaa,,Aaa,,,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,T,D,DAILY,,US GOVERNMENT NOTES,AA+,AA+,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,91282CKK6,US91282CKK61,BLDCKD2,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,24422EWL9,JOHN DEERE CAPITAL CORP,4.350% 09/15/2032 DD 09/08/22,0.04,9/15/32,"1,000,000.00","997,260.00","957,750.00","-39,510.00",2.00,NO,"12,808.33","12,808.33",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,95.78,95.78,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,BANKING & FINANCE,BOND,CORP-GOVT,B,B,Deere & Co,A,A,A-1,A,A-1,,,A,A1,A1,P-1,A1,P-1,,,A1,A,A1,2,SEMI-ANNUAL LONG,FIXED RATE,DE,D,DAILY,,FINANCIAL,A+,A+,A+,,John Deere Financial Services Inc,F,USD FIXED INCOME,FIXED INCOME,24422EWL9,US24422EWL90,BMTPQB2,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,3133EMH47,FEDERAL FARM CR BK CONS BD,0.600% 06/16/2025 DD 06/16/21,0.01,6/16/25,"5,000,000.00","5,000,000.00","4,775,300.00","-224,700.00",2.00,NO,"1,250.00","1,250.00",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,95.51,95.51,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,A1,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EMH47,US3133EMH474,BMY1KN5,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EPK46,FEDERAL FARM CR BK CONS BD,5.730% 12/06/2028 DD 12/06/23,0.06,12/6/28,"10,000,000.00","9,990,000.00","9,990,400.00",400.00,2.00,NO,"39,791.67","39,791.67",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,99.90,99.90,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EPK46,US3133EPK463,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3133EPZ65,FEDERAL FARM CR BK CONS BD,5.740% 01/30/2032 DD 01/30/24,0.06,1/30/32,"5,000,000.00","4,983,750.00","4,959,500.00","-24,250.00",2.00,NO,"120,380.56","120,380.56",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,99.19,99.19,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,MBS - MORTGAGE BACKED,CORP-GOVT,B,G,United States of America,AA+,,,AA+,A-1+,AA+,A-1+,AA+,Aaa,Aaa,P-1,Aaa,,Aaa,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FFCB,D,DAILY,,FEDERAL AGENCIES,AA+,,AA+,AA+,United States of America,F,USD FIXED INCOME,FIXED INCOME,3133EPZ65,US3133EPZ651,,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,3134GXHY3,FEDERAL HOME LN MTG CORP,0.750% 06/23/2026 DD 12/23/20,0.01,6/23/26,"14,000,000.00","13,866,720.00","12,933,900.00","-932,820.00",2.00,NO,"2,333.33","2,333.33",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,92.39,92.39,T,IDSI,CLOSE,U. S. GOVERNMENT SECURITIES,FIXED INCOME SECURITIES,US AGENCIES,BOND,CORP-GOVT,B,B,United States of America,AA+,NR,,AA+,A-1+,,,,Aaa,Aaa,P-1,Aaa,,,,AAA,AA+,AA1,1,SEMI-ANNUAL,FIXED RATE,FHLMC,D,DAILY,,FEDERAL AGENCIES,AA+,AA+,AA+,,United States Department of the Treasury,F,USD FIXED INCOME,FIXED INCOME,3134GXHY3,US3134GXHY33,BMYYPV7,U.S. DOLLAR,Govt,USD
MILLENNIUM TTF FI,458140BP4,INTEL CORP,3.400% 03/25/2025 DD 03/25/20,0.03,3/25/25,"5,000,000.00","4,992,250.00","4,926,050.00","-66,200.00",2.00,NO,"45,333.33","45,333.33",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,98.52,98.52,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,TECHNOLOGY,BOND,CORP-GOVT,B,B,Intel Corp,A-,A-,A-2,A-,A-2,A-,A-2,A-,A3,A3,P-2,A3,P-2,A3,P-2,NR,A3,A3,1,SEMI-ANNUAL,FIXED RATE,INTC,D,DAILY,,INDUSTRIAL,A-,A-,A-,A-,Intel Corp,F,USD FIXED INCOME,FIXED INCOME,458140BP4,US458140BP43,BM5D1P9,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,46514TNH7,ISRAEL ST,1.020% 08/01/2024 DD 08/01/21,0.01,8/1/24,"3,800,000.00","3,800,000.00","3,787,232.00","-12,768.00",2.00,NO,"16,257.67","16,257.67",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,99.66,99.66,T,IDSI,CLOSE,OTHER INVESTMENTS,FIXED INCOME SECURITIES,NON-US GOVERNMENT BONDS,BOND,CORP-GOVT,B,B,ISRAEL ST,-,,,,,,,,-,,,,,,,,-,-,1,SEMI-ANNUAL,FIXED RATE,,D,DAILY,,FEDERAL AGENCIES,-,,,,ISRAEL ST,F,NON-USD FIXED INCOME,FIXED INCOME,46514TNH7,US46514TNH76,,U.S. DOLLAR,,USD
MILLENNIUM TTF FI,548661EL7,LOWE'S COS INC,5.000% 04/15/2033 DD 09/08/22,0.05,4/15/33,"1,500,000.00","1,496,220.00","1,479,945.00","-16,275.00",2.00,NO,"15,833.33","15,833.33",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,98.66,98.66,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,RETAIL,BOND,CORP-GOVT,B,B,Lowe's Cos Inc,BBB+,BBB+,A-2,BBB+,A-2,BBB+,A-2,BBB+,Baa1,Baa1,P-2,Baa1,P-2,Baa1,P-2,BAA1,Baa1,BAA1,2,SEMI-ANNUAL LONG,FIXED RATE,LOW,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Lowe's Cos Inc,F,USD FIXED INCOME,FIXED INCOME,548661EL7,US548661EL74,BMDQFV4,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,532457CF3,ELI LILLY & CO,4.700% 02/27/2033 DD 02/27/23,0.05,2/27/33,"2,000,000.00","1,995,740.00","1,969,040.00","-26,700.00",2.00,NO,"32,377.78","32,377.78",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,98.45,98.45,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,HEALTH CARE,BOND,CORP-GOVT,B,B,Eli Lilly & Co,A+,A+,A-1,A+,A-1,A+,A-1,A+,A1,A1,P-1,A1,P-1,A1,P-1,,A1,A1,1,SEMI-ANNUAL,FIXED RATE,LLY,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,Eli Lilly & Co,F,USD FIXED INCOME,FIXED INCOME,532457CF3,US532457CF35,BQQ8MM5,U.S. DOLLAR,Corp,USD
MILLENNIUM TTF FI,713448EQ7,PEPSICO INC,2.250% 03/19/2025 DD 03/19/20,0.02,3/19/25,"3,500,000.00","3,497,515.00","3,425,450.00","-72,065.00",2.00,NO,"22,312.50","22,312.50",6/30/24,6/28/24,7/4/2024 8:08:05 PM,FINAL,97.87,97.87,T,IDSI,CLOSE,CORPORATE DEBT INSTRUMENTS,FIXED INCOME SECURITIES,FOOD BEVERAGE & TOBACCO,BOND,CORP-GOVT,B,B,PepsiCo Inc,A+,A+,A-1,A+,A-1,A+,A-1,A+,A1,A1,P-1,A1,P-1,A1,P-1,BAA1,A1,A1,1,SEMI-ANNUAL,FIXED RATE,PEP,D,DAILY,,INDUSTRIAL,-,WD,WD,WD,PepsiCo Inc,F,USD FIXED INCOME,FIXED INCOME,713448EQ7,US713448EQ79,BLRBCF1,U.S. DOLLAR,Corp,USD
